key,allPercentageChange,opioidPercentageChange,heroinPercentageChange,stimulantPercentageChange,allIsSignificant,opioidIsSignificant,heroinIsSignificant,stimulantIsSignificant,allSignificance,opioidSignificance,heroinSignificance,stimulantSignificance,jurisdiction,geo,startYear,startMonth,endYear,endMonth,gender,ageRange
AK|2018|10|all|all:AK|2018|11|all|all,3.31,-17.97,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,10,2018,11,all,all
AK|2018|11|all|all:AK|2018|12|all|all,-32.27,-40.67,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,11,2018,12,all,all
AL|2018|1|all|all:AL|2018|2|all|all,10.26,10.17,15.85,46.93,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,1,2018,2,all,all
AL|2018|2|all|all:AL|2018|3|all|all,4.69,1.79,-13.63,-19.85,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,2,2018,3,all,all
AL|2018|3|all|all:AL|2018|4|all|all,3.31,-8.6,-0.72,54.18,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Increase,AL,US-AL,2018,3,2018,4,all,all
AL|2018|4|all|all:AL|2018|5|all|all,-4.39,3.32,-13.98,-28.16,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,4,2018,5,all,all
AL|2018|5|all|all:AL|2018|6|all|all,5.57,3.05,28.5,6.68,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,5,2018,6,all,all
AL|2018|6|all|all:AL|2018|7|all|all,-4.96,-3.98,-1.67,2.19,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,6,2018,7,all,all
AL|2018|7|all|all:AL|2018|8|all|all,5.76,0.18,9.26,29.98,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,7,2018,8,all,all
AL|2018|8|all|all:AL|2018|9|all|all,3.49,4.74,-26.49,-3.73,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,8,2018,9,all,all
AL|2018|9|all|all:AL|2018|10|all|all,-7.33,4.87,33.97,-26.92,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,9,2018,10,all,all
AL|2018|10|all|all:AL|2018|11|all|all,5.39,3.78,32.63,39.61,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AL,US-AL,2018,10,2018,11,all,all
AL|2018|11|all|all:AL|2018|12|all|all,-7.18,-0.54,-30.46,-33.38,FALSE,FALSE,TRUE,TRUE,No Significant Change,No Significant Change,Significant Decrease,Significant Decrease,AL,US-AL,2018,11,2018,12,all,all
AR|2018|1|all|all:AR|2018|2|all|all,8,10.02,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,1,2018,2,all,all
AR|2018|2|all|all:AR|2018|3|all|all,10.81,36.58,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,2,2018,3,all,all
AR|2018|3|all|all:AR|2018|4|all|all,-6.8,-23.82,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,3,2018,4,all,all
AR|2018|4|all|all:AR|2018|5|all|all,9.15,17.88,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,4,2018,5,all,all
AR|2018|5|all|all:AR|2018|6|all|all,-6.08,-8.3,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,5,2018,6,all,all
AR|2018|6|all|all:AR|2018|7|all|all,6.35,-13.93,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,6,2018,7,all,all
AR|2018|7|all|all:AR|2018|8|all|all,-0.59,23.13,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,7,2018,8,all,all
AR|2018|8|all|all:AR|2018|9|all|all,-18.01,-5.7,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,8,2018,9,all,all
AR|2018|9|all|all:AR|2018|10|all|all,0.3,-1.34,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,9,2018,10,all,all
AR|2018|10|all|all:AR|2018|11|all|all,4.32,-0.17,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,10,2018,11,all,all
AR|2018|11|all|all:AR|2018|12|all|all,-3.58,-5.74,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AR,US-AR,2018,11,2018,12,all,all
AZ|2018|1|all|all:AZ|2018|2|all|all,7.74,6.96,22.59,0.83,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,1,2018,2,all,all
AZ|2018|2|all|all:AZ|2018|3|all|all,5.32,3.92,0.26,29.47,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,2,2018,3,all,all
AZ|2018|3|all|all:AZ|2018|4|all|all,5.36,5.57,13.15,-2.43,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,3,2018,4,all,all
AZ|2018|4|all|all:AZ|2018|5|all|all,-3.06,2.11,-12.46,-15.46,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,4,2018,5,all,all
AZ|2018|5|all|all:AZ|2018|6|all|all,13.02,17.71,27.01,24.49,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,AZ,US-AZ,2018,5,2018,6,all,all
AZ|2018|6|all|all:AZ|2018|7|all|all,-1.1,-0.4,-1.08,16.14,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,6,2018,7,all,all
AZ|2018|7|all|all:AZ|2018|8|all|all,5.14,0.82,-7.24,-12.78,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,7,2018,8,all,all
AZ|2018|8|all|all:AZ|2018|9|all|all,-5.57,-7.57,1.19,-12.12,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,8,2018,9,all,all
AZ|2018|9|all|all:AZ|2018|10|all|all,1.31,5.56,-1.22,-25.91,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Decrease,AZ,US-AZ,2018,9,2018,10,all,all
AZ|2018|10|all|all:AZ|2018|11|all|all,-7.17,-13.16,-30.3,11.39,FALSE,TRUE,TRUE,FALSE,No Significant Change,Significant Decrease,Significant Decrease,No Significant Change,AZ,US-AZ,2018,10,2018,11,all,all
AZ|2018|11|all|all:AZ|2018|12|all|all,-2.55,2.53,8.29,12.64,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,AZ,US-AZ,2018,11,2018,12,all,all
CA|2018|1|all|all:CA|2018|2|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,1,2018,2,all,all
CA|2018|2|all|all:CA|2018|3|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,2,2018,3,all,all
CA|2018|3|all|all:CA|2018|4|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,3,2018,4,all,all
CA|2018|4|all|all:CA|2018|5|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,4,2018,5,all,all
CA|2018|5|all|all:CA|2018|6|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,5,2018,6,all,all
CA|2018|6|all|all:CA|2018|7|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,6,2018,7,all,all
CA|2018|7|all|all:CA|2018|8|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,7,2018,8,all,all
CA|2018|8|all|all:CA|2018|9|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,8,2018,9,all,all
CA|2018|9|all|all:CA|2018|10|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,9,2018,10,all,all
CA|2018|10|all|all:CA|2018|11|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,10,2018,11,all,all
CA|2018|11|all|all:CA|2018|12|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CA,US-CA,2018,11,2018,12,all,all
CO|2018|1|all|all:CO|2018|2|all|all,-14.11,-22.91,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,CO,US-CO,2018,1,2018,2,all,all
CO|2018|2|all|all:CO|2018|3|all|all,4.52,10.6,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,CO,US-CO,2018,2,2018,3,all,all
CO|2018|3|all|all:CO|2018|4|all|all,0.29,-9.02,2.22,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,3,2018,4,all,all
CO|2018|4|all|all:CO|2018|5|all|all,-3.02,1.85,6.99,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,4,2018,5,all,all
CO|2018|5|all|all:CO|2018|6|all|all,4.85,14.1,7.86,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,5,2018,6,all,all
CO|2018|6|all|all:CO|2018|7|all|all,9.08,-1.5,15.46,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,6,2018,7,all,all
CO|2018|7|all|all:CO|2018|8|all|all,-1.46,4.94,-23.14,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,7,2018,8,all,all
CO|2018|8|all|all:CO|2018|9|all|all,-2.92,8.85,27.95,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,8,2018,9,all,all
CO|2018|9|all|all:CO|2018|10|all|all,-1.12,-6.18,-11.71,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,9,2018,10,all,all
CO|2018|10|all|all:CO|2018|11|all|all,-1.48,3.57,-9.13,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,10,2018,11,all,all
CO|2018|11|all|all:CO|2018|12|all|all,-12.61,-14.24,9.32,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,CO,US-CO,2018,11,2018,12,all,all
CT|2018|1|all|all:CT|2018|2|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CT,US-CT,2018,1,2018,2,all,all
CT|2018|2|all|all:CT|2018|3|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CT,US-CT,2018,2,2018,3,all,all
CT|2018|3|all|all:CT|2018|4|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CT,US-CT,2018,3,2018,4,all,all
CT|2018|4|all|all:CT|2018|5|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CT,US-CT,2018,4,2018,5,all,all
CT|2018|5|all|all:CT|2018|6|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CT,US-CT,2018,5,2018,6,all,all
CT|2018|6|all|all:CT|2018|7|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,CT,US-CT,2018,6,2018,7,all,all
CT|2018|7|all|all:CT|2018|8|all|all,-0.22,0.28,-3.04,-12.35,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,CT,US-CT,2018,7,2018,8,all,all
CT|2018|8|all|all:CT|2018|9|all|all,-6.3,-5.29,-3.02,7.32,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,CT,US-CT,2018,8,2018,9,all,all
CT|2018|9|all|all:CT|2018|10|all|all,0.49,4.31,8.86,-16.65,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,CT,US-CT,2018,9,2018,10,all,all
CT|2018|10|all|all:CT|2018|11|all|all,-4.22,-7.03,-22.95,suppressed,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Decrease,Data Not Available/Not Reported,CT,US-CT,2018,10,2018,11,all,all
CT|2018|11|all|all:CT|2018|12|all|all,-11.91,-26.43,-19.89,suppressed,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,Data Not Available/Not Reported,CT,US-CT,2018,11,2018,12,all,all
DC|2018|1|all|all:DC|2018|2|all|all,-1.74,2.2,-34.62,21.72,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,DC,US-DC,2018,1,2018,2,all,all
DC|2018|2|all|all:DC|2018|3|all|all,0.12,-26.51,suppressed,25.25,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,DC,US-DC,2018,2,2018,3,all,all
DC|2018|3|all|all:DC|2018|4|all|all,22.22,36.87,suppressed,-10.81,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,Data Not Available/Not Reported,No Significant Change,DC,US-DC,2018,3,2018,4,all,all
DC|2018|4|all|all:DC|2018|5|all|all,-4.89,15.06,suppressed,19.31,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,DC,US-DC,2018,4,2018,5,all,all
DC|2018|5|all|all:DC|2018|6|all|all,-0.36,-21.55,-1.84,-7.85,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,DC,US-DC,2018,5,2018,6,all,all
DC|2018|6|all|all:DC|2018|7|all|all,45.07,20.28,21.85,24.66,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,DC,US-DC,2018,6,2018,7,all,all
DC|2018|7|all|all:DC|2018|8|all|all,-11.5,-0.73,-10.83,-1.85,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,DC,US-DC,2018,7,2018,8,all,all
DC|2018|8|all|all:DC|2018|9|all|all,4.99,-15.96,suppressed,23.03,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,DC,US-DC,2018,8,2018,9,all,all
DC|2018|9|all|all:DC|2018|10|all|all,-24.15,25.24,suppressed,-29.28,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,No Significant Change,DC,US-DC,2018,9,2018,10,all,all
DC|2018|10|all|all:DC|2018|11|all|all,-6.44,-10.49,suppressed,-32.3,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,DC,US-DC,2018,10,2018,11,all,all
DC|2018|11|all|all:DC|2018|12|all|all,0.78,-35.47,suppressed,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,DC,US-DC,2018,11,2018,12,all,all
DE|2018|1|all|all:DE|2018|2|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,1,2018,2,all,all
DE|2018|2|all|all:DE|2018|3|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,2,2018,3,all,all
DE|2018|3|all|all:DE|2018|4|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,3,2018,4,all,all
DE|2018|4|all|all:DE|2018|5|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,4,2018,5,all,all
DE|2018|5|all|all:DE|2018|6|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,5,2018,6,all,all
DE|2018|6|all|all:DE|2018|7|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,6,2018,7,all,all
DE|2018|7|all|all:DE|2018|8|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,7,2018,8,all,all
DE|2018|8|all|all:DE|2018|9|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,8,2018,9,all,all
DE|2018|9|all|all:DE|2018|10|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,DE,US-DE,2018,9,2018,10,all,all
