key,allPercentageChange,opioidPercentageChange,heroinPercentageChange,stimulantPercentageChange,allIsSignificant,opioidIsSignificant,heroinIsSignificant,stimulantIsSignificant,allSignificance,opioidSignificance,heroinSignificance,stimulantSignificance,jurisdiction,geo,startYear,startMonth,endYear,endMonth,gender,ageRange
NJ|2018|11|all|all:NJ|2018|12|all|all,-15.96,-18.82,-16.05,suppressed,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,Data Not Available/Not Reported,NJ,US-NJ,2018,11,2018,12,all,all
NM|2018|1|all|all:NM|2018|2|all|all,3.09,-9.79,-9.79,-15.1,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NM,US-NM,2018,1,2018,2,all,all
NM|2018|2|all|all:NM|2018|3|all|all,21.03,35.59,56.74,15.25,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,NM,US-NM,2018,2,2018,3,all,all
NM|2018|3|all|all:NM|2018|4|all|all,-1.49,1.97,12.77,-4.66,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NM,US-NM,2018,3,2018,4,all,all
NM|2018|4|all|all:NM|2018|5|all|all,7.51,-1.31,15.2,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,NM,US-NM,2018,4,2018,5,all,all
NM|2018|5|all|all:NM|2018|6|all|all,4.35,13.16,-14.96,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,NM,US-NM,2018,5,2018,6,all,all
NM|2018|6|all|all:NM|2018|7|all|all,-7.42,-15.43,-1.58,-19.45,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NM,US-NM,2018,6,2018,7,all,all
NM|2018|7|all|all:NM|2018|8|all|all,-1.89,1.11,-11.55,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,NM,US-NM,2018,7,2018,8,all,all
NM|2018|8|all|all:NM|2018|9|all|all,-6.34,-5.47,18.22,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,NM,US-NM,2018,8,2018,9,all,all
NM|2018|9|all|all:NM|2018|10|all|all,-4.17,-22.17,-17.65,-12.7,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NM,US-NM,2018,9,2018,10,all,all
NM|2018|10|all|all:NM|2018|11|all|all,-1.6,13.91,-19.1,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,NM,US-NM,2018,10,2018,11,all,all
NM|2018|11|all|all:NM|2018|12|all|all,-0.67,-7.96,4.14,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,NM,US-NM,2018,11,2018,12,all,all
NV|2018|1|all|all:NV|2018|2|all|all,-0.33,2.95,50.01,-29.5,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Increase,No Significant Change,NV,US-NV,2018,1,2018,2,all,all
NV|2018|2|all|all:NV|2018|3|all|all,-5.43,-13.97,-30.9,26.73,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,2,2018,3,all,all
NV|2018|3|all|all:NV|2018|4|all|all,5.97,9.66,-1.72,9.88,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,3,2018,4,all,all
NV|2018|4|all|all:NV|2018|5|all|all,9.61,19.11,43.27,41.54,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,4,2018,5,all,all
NV|2018|5|all|all:NV|2018|6|all|all,-0.08,0.65,10.55,-34.21,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Decrease,NV,US-NV,2018,5,2018,6,all,all
NV|2018|6|all|all:NV|2018|7|all|all,-5.57,-5.2,1.75,1.72,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,6,2018,7,all,all
NV|2018|7|all|all:NV|2018|8|all|all,-5.37,-6.9,-38.2,38.01,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,NV,US-NV,2018,7,2018,8,all,all
NV|2018|8|all|all:NV|2018|9|all|all,-3.84,-18.55,-8.13,-24.25,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,8,2018,9,all,all
NV|2018|9|all|all:NV|2018|10|all|all,1.4,14.96,14.08,-9.81,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,9,2018,10,all,all
NV|2018|10|all|all:NV|2018|11|all|all,-2.24,-9.4,-33.01,8.68,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,10,2018,11,all,all
NV|2018|11|all|all:NV|2018|12|all|all,-7.09,-0.29,19.89,-20.44,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NV,US-NV,2018,11,2018,12,all,all
NY|2018|1|all|all:NY|2018|2|all|all,-2.32,-4.19,-3.76,2.33,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NY,US-NY,2018,1,2018,2,all,all
NY|2018|2|all|all:NY|2018|3|all|all,11.09,22.19,20.85,9.97,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,NY,US-NY,2018,2,2018,3,all,all
NY|2018|3|all|all:NY|2018|4|all|all,8.7,15.43,23.5,6.5,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,NY,US-NY,2018,3,2018,4,all,all
NY|2018|4|all|all:NY|2018|5|all|all,2.39,0.94,-3.86,0.21,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NY,US-NY,2018,4,2018,5,all,all
NY|2018|5|all|all:NY|2018|6|all|all,6.07,12.2,-6.99,5.01,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,NY,US-NY,2018,5,2018,6,all,all
NY|2018|6|all|all:NY|2018|7|all|all,7.47,6.91,23.29,11.48,TRUE,FALSE,TRUE,FALSE,Significant Increase,No Significant Change,Significant Increase,No Significant Change,NY,US-NY,2018,6,2018,7,all,all
NY|2018|7|all|all:NY|2018|8|all|all,-4.4,0.49,9.34,-7.31,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,NY,US-NY,2018,7,2018,8,all,all
NY|2018|8|all|all:NY|2018|9|all|all,-7.69,-19.72,-21.46,6.8,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,NY,US-NY,2018,8,2018,9,all,all
NY|2018|9|all|all:NY|2018|10|all|all,1.53,-1.55,-18.42,7.77,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,NY,US-NY,2018,9,2018,10,all,all
NY|2018|10|all|all:NY|2018|11|all|all,-3.67,-6.07,7.19,-31.52,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Decrease,NY,US-NY,2018,10,2018,11,all,all
NY|2018|11|all|all:NY|2018|12|all|all,-28.22,-42.38,-33.55,-17.98,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,NY,US-NY,2018,11,2018,12,all,all
OH|2018|1|all|all:OH|2018|2|all|all,7.94,9.62,4.02,27.57,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,OH,US-OH,2018,1,2018,2,all,all
OH|2018|2|all|all:OH|2018|3|all|all,8.69,7.24,12.67,11.84,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,OH,US-OH,2018,2,2018,3,all,all
OH|2018|3|all|all:OH|2018|4|all|all,-4.47,-4.65,-6.11,-25.15,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OH,US-OH,2018,3,2018,4,all,all
OH|2018|4|all|all:OH|2018|5|all|all,6.43,13.88,16.26,32.64,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,OH,US-OH,2018,4,2018,5,all,all
OH|2018|5|all|all:OH|2018|6|all|all,2.95,1.86,-4.68,-4.4,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OH,US-OH,2018,5,2018,6,all,all
OH|2018|6|all|all:OH|2018|7|all|all,4.43,15.16,21.21,-20.65,FALSE,TRUE,TRUE,FALSE,No Significant Change,Significant Increase,Significant Increase,No Significant Change,OH,US-OH,2018,6,2018,7,all,all
OH|2018|7|all|all:OH|2018|8|all|all,4.58,3.75,9.73,44.5,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,OH,US-OH,2018,7,2018,8,all,all
OH|2018|8|all|all:OH|2018|9|all|all,-8.69,-16.44,-18.92,-23.59,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,OH,US-OH,2018,8,2018,9,all,all
OH|2018|9|all|all:OH|2018|10|all|all,-5.09,-7.33,-11.96,3.18,TRUE,FALSE,TRUE,FALSE,Significant Decrease,No Significant Change,Significant Decrease,No Significant Change,OH,US-OH,2018,9,2018,10,all,all
OH|2018|10|all|all:OH|2018|11|all|all,-2.49,-5.87,-5.72,-0.18,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OH,US-OH,2018,10,2018,11,all,all
OH|2018|11|all|all:OH|2018|12|all|all,-8.41,0.96,-1.41,-24.22,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,OH,US-OH,2018,11,2018,12,all,all
OK|2018|1|all|all:OK|2018|2|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,1,2018,2,all,all
OK|2018|2|all|all:OK|2018|3|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,2,2018,3,all,all
OK|2018|3|all|all:OK|2018|4|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,3,2018,4,all,all
OK|2018|4|all|all:OK|2018|5|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,4,2018,5,all,all
OK|2018|5|all|all:OK|2018|6|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,5,2018,6,all,all
OK|2018|6|all|all:OK|2018|7|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,6,2018,7,all,all
OK|2018|7|all|all:OK|2018|8|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,7,2018,8,all,all
OK|2018|8|all|all:OK|2018|9|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,8,2018,9,all,all
OK|2018|9|all|all:OK|2018|10|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,9,2018,10,all,all
OK|2018|10|all|all:OK|2018|11|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,10,2018,11,all,all
OK|2018|11|all|all:OK|2018|12|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,OK,US-OK,2018,11,2018,12,all,all
OR|2018|1|all|all:OR|2018|2|all|all,11.21,26.42,33.07,-21.57,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,OR,US-OR,2018,1,2018,2,all,all
OR|2018|2|all|all:OR|2018|3|all|all,-1.39,-6.43,-15.5,32.52,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OR,US-OR,2018,2,2018,3,all,all
OR|2018|3|all|all:OR|2018|4|all|all,10.93,20.15,28.55,-20.89,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,OR,US-OR,2018,3,2018,4,all,all
OR|2018|4|all|all:OR|2018|5|all|all,-0.11,-4.39,16.07,-0.73,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OR,US-OR,2018,4,2018,5,all,all
OR|2018|5|all|all:OR|2018|6|all|all,-9.17,-1.46,4.38,29.43,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,OR,US-OR,2018,5,2018,6,all,all
OR|2018|6|all|all:OR|2018|7|all|all,3.67,4.79,-12.06,-14.4,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OR,US-OR,2018,6,2018,7,all,all
OR|2018|7|all|all:OR|2018|8|all|all,1.88,-10.19,1.79,35.72,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OR,US-OR,2018,7,2018,8,all,all
OR|2018|8|all|all:OR|2018|9|all|all,2.36,20.82,41.97,-17.62,FALSE,TRUE,TRUE,FALSE,No Significant Change,Significant Increase,Significant Increase,No Significant Change,OR,US-OR,2018,8,2018,9,all,all
OR|2018|9|all|all:OR|2018|10|all|all,-4.02,-28.47,-44.99,5.13,FALSE,TRUE,TRUE,FALSE,No Significant Change,Significant Decrease,Significant Decrease,No Significant Change,OR,US-OR,2018,9,2018,10,all,all
OR|2018|10|all|all:OR|2018|11|all|all,-4.66,5.27,-20.03,-13.2,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OR,US-OR,2018,10,2018,11,all,all
OR|2018|11|all|all:OR|2018|12|all|all,-0.09,0.37,25.99,-4.1,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,OR,US-OR,2018,11,2018,12,all,all
PA|2018|1|all|all:PA|2018|2|all|all,-2.17,-9.42,-4.99,14.53,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,PA,US-PA,2018,1,2018,2,all,all
PA|2018|2|all|all:PA|2018|3|all|all,12.97,23.1,19.56,51.72,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,PA,US-PA,2018,2,2018,3,all,all
PA|2018|3|all|all:PA|2018|4|all|all,4.25,8.54,11.2,-11.46,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,PA,US-PA,2018,3,2018,4,all,all
PA|2018|4|all|all:PA|2018|5|all|all,-2.1,2.51,2.9,8.0,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,PA,US-PA,2018,4,2018,5,all,all
PA|2018|5|all|all:PA|2018|6|all|all,7.29,15.63,14.84,0.19,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,PA,US-PA,2018,5,2018,6,all,all
PA|2018|6|all|all:PA|2018|7|all|all,4.51,0.43,4.5,1.62,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,PA,US-PA,2018,6,2018,7,all,all
PA|2018|7|all|all:PA|2018|8|all|all,2.6,4.32,-4.99,17.58,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,PA,US-PA,2018,7,2018,8,all,all
PA|2018|8|all|all:PA|2018|9|all|all,0.89,3.76,0.22,-6.72,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,PA,US-PA,2018,8,2018,9,all,all
PA|2018|9|all|all:PA|2018|10|all|all,-14.89,-23.23,-20.92,-31.41,TRUE,TRUE,TRUE,TRUE,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,PA,US-PA,2018,9,2018,10,all,all
PA|2018|10|all|all:PA|2018|11|all|all,-0.32,-2.32,-8.55,30.88,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,PA,US-PA,2018,10,2018,11,all,all
PA|2018|11|all|all:PA|2018|12|all|all,-10.05,-14.34,-16.11,8.47,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,PA,US-PA,2018,11,2018,12,all,all
PR|2018|1|all|all:PR|2018|2|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,1,2018,2,all,all
PR|2018|2|all|all:PR|2018|3|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,2,2018,3,all,all
PR|2018|3|all|all:PR|2018|4|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,3,2018,4,all,all
PR|2018|4|all|all:PR|2018|5|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,4,2018,5,all,all
PR|2018|5|all|all:PR|2018|6|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,5,2018,6,all,all
PR|2018|6|all|all:PR|2018|7|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,6,2018,7,all,all
PR|2018|7|all|all:PR|2018|8|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,7,2018,8,all,all
PR|2018|8|all|all:PR|2018|9|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,8,2018,9,all,all
PR|2018|9|all|all:PR|2018|10|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,9,2018,10,all,all
PR|2018|10|all|all:PR|2018|11|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,10,2018,11,all,all
PR|2018|11|all|all:PR|2018|12|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,PR,US-PR,2018,11,2018,12,all,all
RI|2018|1|all|all:RI|2018|2|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,RI,US-RI,2018,1,2018,2,all,all
RI|2018|2|all|all:RI|2018|3|all|all,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,RI,US-RI,2018,2,2018,3,all,all
RI|2018|3|all|all:RI|2018|4|all|all,-10.7,-5.3,8.55,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,3,2018,4,all,all
RI|2018|4|all|all:RI|2018|5|all|all,10.38,11.72,-21.07,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,4,2018,5,all,all
RI|2018|5|all|all:RI|2018|6|all|all,-1.29,15.13,44.38,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,5,2018,6,all,all
RI|2018|6|all|all:RI|2018|7|all|all,-7.84,-25.17,-13.08,suppressed,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Decrease,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,6,2018,7,all,all
RI|2018|7|all|all:RI|2018|8|all|all,2.74,18.42,-18.18,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,7,2018,8,all,all
RI|2018|8|all|all:RI|2018|9|all|all,5.01,23.24,18.31,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,8,2018,9,all,all
RI|2018|9|all|all:RI|2018|10|all|all,2.67,3.72,7.71,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,9,2018,10,all,all
RI|2018|10|all|all:RI|2018|11|all|all,-8.13,-15.67,-3.8,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,RI,US-RI,2018,10,2018,11,all,all
RI|2018|11|all|all:RI|2018|12|all|all,0.1,-19.77,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,RI,US-RI,2018,11,2018,12,all,all
SC|2018|1|all|all:SC|2018|2|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,1,2018,2,all,all
SC|2018|2|all|all:SC|2018|3|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,2,2018,3,all,all
SC|2018|3|all|all:SC|2018|4|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,3,2018,4,all,all
SC|2018|4|all|all:SC|2018|5|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,4,2018,5,all,all
SC|2018|5|all|all:SC|2018|6|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,5,2018,6,all,all
SC|2018|6|all|all:SC|2018|7|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,6,2018,7,all,all
SC|2018|7|all|all:SC|2018|8|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,7,2018,8,all,all
SC|2018|8|all|all:SC|2018|9|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,8,2018,9,all,all
SC|2018|9|all|all:SC|2018|10|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,9,2018,10,all,all
SC|2018|10|all|all:SC|2018|11|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,10,2018,11,all,all
SC|2018|11|all|all:SC|2018|12|all|all,missing,missing,missing,missing,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SC,US-SC,2018,11,2018,12,all,all
SD|2018|1|all|all:SD|2018|2|all|all,-19.19,suppressed,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SD,US-SD,2018,1,2018,2,all,all
SD|2018|2|all|all:SD|2018|3|all|all,14.46,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SD,US-SD,2018,2,2018,3,all,all
SD|2018|3|all|all:SD|2018|4|all|all,8.64,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SD,US-SD,2018,3,2018,4,all,all
SD|2018|4|all|all:SD|2018|5|all|all,-8.9,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,SD,US-SD,2018,4,2018,5,all,all
